id,program,department,year,semester,division,day,start_time,end_time,subject,faculty,room
6781,BE,Artificial Intelligence & Machine Learning,TY,5,A,Wednesday,09:00,10:00,Operating Systems,Prof. Faculty 084,AR-256
6782,BE,Artificial Intelligence & Machine Learning,TY,5,A,Wednesday,10:00,11:00,Project Lab,Prof. Faculty 177,AR-240
6783,BE,Artificial Intelligence & Machine Learning,TY,5,A,Wednesday,11:15,12:15,Project Lab,Prof. Faculty 103,AR-190
6784,BE,Artificial Intelligence & Machine Learning,TY,5,A,Wednesday,12:15,01:15,Software Engineering,Prof. Faculty 203,AR-298
6785,BE,Artificial Intelligence & Machine Learning,TY,5,A,Wednesday,02:00,03:00,Physics,Prof. Faculty 072,AR-104
6786,BE,Artificial Intelligence & Machine Learning,TY,5,A,Wednesday,03:00,04:00,Data Structures,Prof. Faculty 093,AR-174
6787,BE,Artificial Intelligence & Machine Learning,TY,5,A,Thursday,09:00,10:00,Data Structures,Prof. Faculty 133,AR-223
6788,BE,Artificial Intelligence & Machine Learning,TY,5,A,Thursday,10:00,11:00,Operating Systems,Prof. Faculty 045,AR-222
6789,BE,Artificial Intelligence & Machine Learning,TY,5,A,Thursday,11:15,12:15,Computer Networks,Prof. Faculty 152,AR-174
6790,BE,Artificial Intelligence & Machine Learning,TY,5,A,Thursday,12:15,01:15,Electrical Machines,Prof. Faculty 247,AR-184
6791,BE,Artificial Intelligence & Machine Learning,TY,5,A,Thursday,02:00,03:00,Software Engineering,Prof. Faculty 103,AR-239
6792,BE,Artificial Intelligence & Machine Learning,TY,5,A,Thursday,03:00,04:00,Data Structures,Prof. Faculty 175,AR-229
6793,BE,Artificial Intelligence & Machine Learning,TY,5,A,Friday,09:00,10:00,AI Fundamentals,Prof. Faculty 189,AR-241
6794,BE,Artificial Intelligence & Machine Learning,TY,5,A,Friday,10:00,11:00,Electrical Machines,Prof. Faculty 194,AR-264
6795,BE,Artificial Intelligence & Machine Learning,TY,5,A,Friday,11:15,12:15,Python Programming,Prof. Faculty 150,AR-227
6796,BE,Artificial Intelligence & Machine Learning,TY,5,A,Friday,12:15,01:15,Physics,Prof. Faculty 066,AR-242
6797,BE,Artificial Intelligence & Machine Learning,TY,5,A,Friday,02:00,03:00,Cloud Computing,Prof. Faculty 250,AR-149
6798,BE,Artificial Intelligence & Machine Learning,TY,5,A,Friday,03:00,04:00,Python Programming,Prof. Faculty 195,AR-273
6799,BE,Artificial Intelligence & Machine Learning,TY,5,A,Saturday,09:00,10:00,Software Engineering,Prof. Faculty 048,AR-230
6800,BE,Artificial Intelligence & Machine Learning,TY,5,A,Saturday,10:00,11:00,Physics,Prof. Faculty 145,AR-107
6801,BE,Artificial Intelligence & Machine Learning,TY,5,A,Saturday,11:15,12:15,Mathematics,Prof. Faculty 002,AR-190
6802,BE,Artificial Intelligence & Machine Learning,TY,5,A,Saturday,12:15,01:15,Mathematics,Prof. Faculty 109,AR-251
6803,BE,Artificial Intelligence & Machine Learning,TY,5,A,Saturday,02:00,03:00,Machine Learning,Prof. Faculty 087,AR-151
6804,BE,Artificial Intelligence & Machine Learning,TY,5,A,Saturday,03:00,04:00,Surveying,Prof. Faculty 123,AR-297
6805,BE,Artificial Intelligence & Machine Learning,TY,5,B,Monday,09:00,10:00,Data Structures,Prof. Faculty 191,AR-105
6806,BE,Artificial Intelligence & Machine Learning,TY,5,B,Monday,10:00,11:00,Operating Systems,Prof. Faculty 071,AR-310
6807,BE,Artificial Intelligence & Machine Learning,TY,5,B,Monday,11:15,12:15,Data Structures,Prof. Faculty 083,AR-124
6808,BE,Artificial Intelligence & Machine Learning,TY,5,B,Monday,12:15,01:15,Project Lab,Prof. Faculty 110,AR-222
6809,BE,Artificial Intelligence & Machine Learning,TY,5,B,Monday,02:00,03:00,Operating Systems,Prof. Faculty 034,AR-150
6810,BE,Artificial Intelligence & Machine Learning,TY,5,B,Monday,03:00,04:00,Cloud Computing,Prof. Faculty 237,AR-134
6811,BE,Artificial Intelligence & Machine Learning,TY,5,B,Tuesday,09:00,10:00,Cyber Security,Prof. Faculty 017,AR-220
6812,BE,Artificial Intelligence & Machine Learning,TY,5,B,Tuesday,10:00,11:00,Physics,Prof. Faculty 223,AR-187
6813,BE,Artificial Intelligence & Machine Learning,TY,5,B,Tuesday,11:15,12:15,Surveying,Prof. Faculty 050,AR-219
6814,BE,Artificial Intelligence & Machine Learning,TY,5,B,Tuesday,12:15,01:15,Digital Electronics,Prof. Faculty 216,AR-162
6815,BE,Artificial Intelligence & Machine Learning,TY,5,B,Tuesday,02:00,03:00,Software Engineering,Prof. Faculty 039,AR-136
6816,BE,Artificial Intelligence & Machine Learning,TY,5,B,Tuesday,03:00,04:00,Surveying,Prof. Faculty 052,AR-315
6817,BE,Artificial Intelligence & Machine Learning,TY,5,B,Wednesday,09:00,10:00,Operating Systems,Prof. Faculty 111,AR-174
6818,BE,Artificial Intelligence & Machine Learning,TY,5,B,Wednesday,10:00,11:00,Software Engineering,Prof. Faculty 074,AR-137
6819,BE,Artificial Intelligence & Machine Learning,TY,5,B,Wednesday,11:15,12:15,Project Lab,Prof. Faculty 238,AR-181
6820,BE,Artificial Intelligence & Machine Learning,TY,5,B,Wednesday,12:15,01:15,Electrical Machines,Prof. Faculty 085,AR-254
6821,BE,Artificial Intelligence & Machine Learning,TY,5,B,Wednesday,02:00,03:00,Java Programming,Prof. Faculty 105,AR-139
6822,BE,Artificial Intelligence & Machine Learning,TY,5,B,Wednesday,03:00,04:00,Project Lab,Prof. Faculty 196,AR-243
6823,BE,Artificial Intelligence & Machine Learning,TY,5,B,Thursday,09:00,10:00,Cyber Security,Prof. Faculty 164,AR-227
6824,BE,Artificial Intelligence & Machine Learning,TY,5,B,Thursday,10:00,11:00,CAD/CAM,Prof. Faculty 141,AR-128
6825,BE,Artificial Intelligence & Machine Learning,TY,5,B,Thursday,11:15,12:15,Mathematics,Prof. Faculty 152,AR-299
6826,BE,Artificial Intelligence & Machine Learning,TY,5,B,Thursday,12:15,01:15,Mathematics,Prof. Faculty 225,AR-260
6827,BE,Artificial Intelligence & Machine Learning,TY,5,B,Thursday,02:00,03:00,Thermodynamics,Prof. Faculty 018,AR-102
6828,BE,Artificial Intelligence & Machine Learning,TY,5,B,Thursday,03:00,04:00,Software Engineering,Prof. Faculty 027,AR-181
6829,BE,Artificial Intelligence & Machine Learning,TY,5,B,Friday,09:00,10:00,Surveying,Prof. Faculty 017,AR-257
6830,BE,Artificial Intelligence & Machine Learning,TY,5,B,Friday,10:00,11:00,DBMS,Prof. Faculty 250,AR-104
6831,BE,Artificial Intelligence & Machine Learning,TY,5,B,Friday,11:15,12:15,Computer Networks,Prof. Faculty 077,AR-135
6832,BE,Artificial Intelligence & Machine Learning,TY,5,B,Friday,12:15,01:15,Cloud Computing,Prof. Faculty 051,AR-122
6833,BE,Artificial Intelligence & Machine Learning,TY,5,B,Friday,02:00,03:00,Software Engineering,Prof. Faculty 099,AR-314
6834,BE,Artificial Intelligence & Machine Learning,TY,5,B,Friday,03:00,04:00,Python Programming,Prof. Faculty 008,AR-198
6835,BE,Artificial Intelligence & Machine Learning,TY,5,B,Saturday,09:00,10:00,Data Structures,Prof. Faculty 085,AR-216
6836,BE,Artificial Intelligence & Machine Learning,TY,5,B,Saturday,10:00,11:00,Electrical Machines,Prof. Faculty 092,AR-170
6837,BE,Artificial Intelligence & Machine Learning,TY,5,B,Saturday,11:15,12:15,AI Fundamentals,Prof. Faculty 080,AR-202
6838,BE,Artificial Intelligence & Machine Learning,TY,5,B,Saturday,12:15,01:15,Surveying,Prof. Faculty 034,AR-299
6839,BE,Artificial Intelligence & Machine Learning,TY,5,B,Saturday,02:00,03:00,Data Structures,Prof. Faculty 143,AR-300
6840,BE,Artificial Intelligence & Machine Learning,TY,5,B,Saturday,03:00,04:00,Data Structures,Prof. Faculty 057,AR-193
6841,BE,Artificial Intelligence & Machine Learning,TY,6,A,Monday,09:00,10:00,Digital Electronics,Prof. Faculty 212,AR-245
6842,BE,Artificial Intelligence & Machine Learning,TY,6,A,Monday,10:00,11:00,Python Programming,Prof. Faculty 002,AR-274
6843,BE,Artificial Intelligence & Machine Learning,TY,6,A,Monday,11:15,12:15,Software Engineering,Prof. Faculty 108,AR-210
6844,BE,Artificial Intelligence & Machine Learning,TY,6,A,Monday,12:15,01:15,AI Fundamentals,Prof. Faculty 052,AR-181
6845,BE,Artificial Intelligence & Machine Learning,TY,6,A,Monday,02:00,03:00,Operating Systems,Prof. Faculty 093,AR-101
6846,BE,Artificial Intelligence & Machine Learning,TY,6,A,Monday,03:00,04:00,Operating Systems,Prof. Faculty 153,AR-133
6847,BE,Artificial Intelligence & Machine Learning,TY,6,A,Tuesday,09:00,10:00,Digital Electronics,Prof. Faculty 132,AR-279
6848,BE,Artificial Intelligence & Machine Learning,TY,6,A,Tuesday,10:00,11:00,Digital Electronics,Prof. Faculty 179,AR-257
6849,BE,Artificial Intelligence & Machine Learning,TY,6,A,Tuesday,11:15,12:15,Operating Systems,Prof. Faculty 107,AR-126
6850,BE,Artificial Intelligence & Machine Learning,TY,6,A,Tuesday,12:15,01:15,Java Programming,Prof. Faculty 160,AR-144
6851,BE,Artificial Intelligence & Machine Learning,TY,6,A,Tuesday,02:00,03:00,Cloud Computing,Prof. Faculty 223,AR-126
6852,BE,Artificial Intelligence & Machine Learning,TY,6,A,Tuesday,03:00,04:00,Digital Electronics,Prof. Faculty 223,AR-145
6853,BE,Artificial Intelligence & Machine Learning,TY,6,A,Wednesday,09:00,10:00,Cloud Computing,Prof. Faculty 216,AR-202
6854,BE,Artificial Intelligence & Machine Learning,TY,6,A,Wednesday,10:00,11:00,Digital Electronics,Prof. Faculty 128,AR-292
6855,BE,Artificial Intelligence & Machine Learning,TY,6,A,Wednesday,11:15,12:15,Software Engineering,Prof. Faculty 071,AR-198
6856,BE,Artificial Intelligence & Machine Learning,TY,6,A,Wednesday,12:15,01:15,Thermodynamics,Prof. Faculty 215,AR-271
6857,BE,Artificial Intelligence & Machine Learning,TY,6,A,Wednesday,02:00,03:00,Web Development,Prof. Faculty 032,AR-298
6858,BE,Artificial Intelligence & Machine Learning,TY,6,A,Wednesday,03:00,04:00,Cloud Computing,Prof. Faculty 001,AR-225
6859,BE,Artificial Intelligence & Machine Learning,TY,6,A,Thursday,09:00,10:00,Web Development,Prof. Faculty 056,AR-149
6860,BE,Artificial Intelligence & Machine Learning,TY,6,A,Thursday,10:00,11:00,Software Engineering,Prof. Faculty 191,AR-238
6861,BE,Artificial Intelligence & Machine Learning,TY,6,A,Thursday,11:15,12:15,Cyber Security,Prof. Faculty 113,AR-296
6862,BE,Artificial Intelligence & Machine Learning,TY,6,A,Thursday,12:15,01:15,Operating Systems,Prof. Faculty 054,AR-303
6863,BE,Artificial Intelligence & Machine Learning,TY,6,A,Thursday,02:00,03:00,Electrical Machines,Prof. Faculty 153,AR-271
6864,BE,Artificial Intelligence & Machine Learning,TY,6,A,Thursday,03:00,04:00,Operating Systems,Prof. Faculty 051,AR-197
6865,BE,Artificial Intelligence & Machine Learning,TY,6,A,Friday,09:00,10:00,Java Programming,Prof. Faculty 184,AR-314
6866,BE,Artificial Intelligence & Machine Learning,TY,6,A,Friday,10:00,11:00,Project Lab,Prof. Faculty 066,AR-265
6867,BE,Artificial Intelligence & Machine Learning,TY,6,A,Friday,11:15,12:15,Mathematics,Prof. Faculty 246,AR-284
6868,BE,Artificial Intelligence & Machine Learning,TY,6,A,Friday,12:15,01:15,Cyber Security,Prof. Faculty 064,AR-210
6869,BE,Artificial Intelligence & Machine Learning,TY,6,A,Friday,02:00,03:00,Electrical Machines,Prof. Faculty 088,AR-290
6870,BE,Artificial Intelligence & Machine Learning,TY,6,A,Friday,03:00,04:00,Digital Electronics,Prof. Faculty 021,AR-268
6871,BE,Artificial Intelligence & Machine Learning,TY,6,A,Saturday,09:00,10:00,CAD/CAM,Prof. Faculty 160,AR-145
6872,BE,Artificial Intelligence & Machine Learning,TY,6,A,Saturday,10:00,11:00,Digital Electronics,Prof. Faculty 110,AR-262
6873,BE,Artificial Intelligence & Machine Learning,TY,6,A,Saturday,11:15,12:15,Python Programming,Prof. Faculty 245,AR-116
6874,BE,Artificial Intelligence & Machine Learning,TY,6,A,Saturday,12:15,01:15,Thermodynamics,Prof. Faculty 023,AR-258
6875,BE,Artificial Intelligence & Machine Learning,TY,6,A,Saturday,02:00,03:00,Cyber Security,Prof. Faculty 011,AR-147
6876,BE,Artificial Intelligence & Machine Learning,TY,6,A,Saturday,03:00,04:00,Cloud Computing,Prof. Faculty 217,AR-281
6877,BE,Artificial Intelligence & Machine Learning,TY,6,B,Monday,09:00,10:00,Web Development,Prof. Faculty 033,AR-153
6878,BE,Artificial Intelligence & Machine Learning,TY,6,B,Monday,10:00,11:00,Operating Systems,Prof. Faculty 175,AR-276
6879,BE,Artificial Intelligence & Machine Learning,TY,6,B,Monday,11:15,12:15,Electrical Machines,Prof. Faculty 231,AR-176
6880,BE,Artificial Intelligence & Machine Learning,TY,6,B,Monday,12:15,01:15,Electrical Machines,Prof. Faculty 239,AR-138
6881,BE,Artificial Intelligence & Machine Learning,TY,6,B,Monday,02:00,03:00,CAD/CAM,Prof. Faculty 238,AR-138
6882,BE,Artificial Intelligence & Machine Learning,TY,6,B,Monday,03:00,04:00,Thermodynamics,Prof. Faculty 159,AR-194
6883,BE,Artificial Intelligence & Machine Learning,TY,6,B,Tuesday,09:00,10:00,Physics,Prof. Faculty 054,AR-149
6884,BE,Artificial Intelligence & Machine Learning,TY,6,B,Tuesday,10:00,11:00,Machine Learning,Prof. Faculty 200,AR-166
6885,BE,Artificial Intelligence & Machine Learning,TY,6,B,Tuesday,11:15,12:15,Software Engineering,Prof. Faculty 117,AR-304
6886,BE,Artificial Intelligence & Machine Learning,TY,6,B,Tuesday,12:15,01:15,AI Fundamentals,Prof. Faculty 188,AR-115
6887,BE,Artificial Intelligence & Machine Learning,TY,6,B,Tuesday,02:00,03:00,Computer Networks,Prof. Faculty 086,AR-294
6888,BE,Artificial Intelligence & Machine Learning,TY,6,B,Tuesday,03:00,04:00,Physics,Prof. Faculty 041,AR-101
6889,BE,Artificial Intelligence & Machine Learning,TY,6,B,Wednesday,09:00,10:00,Surveying,Prof. Faculty 051,AR-138
6890,BE,Artificial Intelligence & Machine Learning,TY,6,B,Wednesday,10:00,11:00,DBMS,Prof. Faculty 224,AR-265
6891,BE,Artificial Intelligence & Machine Learning,TY,6,B,Wednesday,11:15,12:15,Digital Electronics,Prof. Faculty 099,AR-162
6892,BE,Artificial Intelligence & Machine Learning,TY,6,B,Wednesday,12:15,01:15,Web Development,Prof. Faculty 207,AR-104
6893,BE,Artificial Intelligence & Machine Learning,TY,6,B,Wednesday,02:00,03:00,Machine Learning,Prof. Faculty 090,AR-221
6894,BE,Artificial Intelligence & Machine Learning,TY,6,B,Wednesday,03:00,04:00,Cyber Security,Prof. Faculty 145,AR-272
6895,BE,Artificial Intelligence & Machine Learning,TY,6,B,Thursday,09:00,10:00,Project Lab,Prof. Faculty 148,AR-200
6896,BE,Artificial Intelligence & Machine Learning,TY,6,B,Thursday,10:00,11:00,Web Development,Prof. Faculty 227,AR-316
6897,BE,Artificial Intelligence & Machine Learning,TY,6,B,Thursday,11:15,12:15,Operating Systems,Prof. Faculty 148,AR-112
6898,BE,Artificial Intelligence & Machine Learning,TY,6,B,Thursday,12:15,01:15,Machine Learning,Prof. Faculty 138,AR-168
6899,BE,Artificial Intelligence & Machine Learning,TY,6,B,Thursday,02:00,03:00,Cloud Computing,Prof. Faculty 114,AR-197
6900,BE,Artificial Intelligence & Machine Learning,TY,6,B,Thursday,03:00,04:00,Cyber Security,Prof. Faculty 206,AR-218
6901,BE,Artificial Intelligence & Machine Learning,TY,6,B,Friday,09:00,10:00,Data Structures,Prof. Faculty 098,AR-215
6902,BE,Artificial Intelligence & Machine Learning,TY,6,B,Friday,10:00,11:00,Web Development,Prof. Faculty 007,AR-213
6903,BE,Artificial Intelligence & Machine Learning,TY,6,B,Friday,11:15,12:15,Thermodynamics,Prof. Faculty 016,AR-309
6904,BE,Artificial Intelligence & Machine Learning,TY,6,B,Friday,12:15,01:15,Thermodynamics,Prof. Faculty 031,AR-284
6905,BE,Artificial Intelligence & Machine Learning,TY,6,B,Friday,02:00,03:00,Surveying,Prof. Faculty 009,AR-283
6906,BE,Artificial Intelligence & Machine Learning,TY,6,B,Friday,03:00,04:00,DBMS,Prof. Faculty 140,AR-316
6907,BE,Artificial Intelligence & Machine Learning,TY,6,B,Saturday,09:00,10:00,Surveying,Prof. Faculty 055,AR-211
6908,BE,Artificial Intelligence & Machine Learning,TY,6,B,Saturday,10:00,11:00,Machine Learning,Prof. Faculty 218,AR-155
6909,BE,Artificial Intelligence & Machine Learning,TY,6,B,Saturday,11:15,12:15,DBMS,Prof. Faculty 183,AR-310
6910,BE,Artificial Intelligence & Machine Learning,TY,6,B,Saturday,12:15,01:15,Cloud Computing,Prof. Faculty 203,AR-103
6911,BE,Artificial Intelligence & Machine Learning,TY,6,B,Saturday,02:00,03:00,Mathematics,Prof. Faculty 194,AR-161
6912,BE,Artificial Intelligence & Machine Learning,TY,6,B,Saturday,03:00,04:00,Web Development,Prof. Faculty 120,AR-194
6913,BE,Artificial Intelligence & Machine Learning,LY,7,A,Monday,09:00,10:00,Software Engineering,Prof. Faculty 097,AR-314
6914,BE,Artificial Intelligence & Machine Learning,LY,7,A,Monday,10:00,11:00,Project Lab,Prof. Faculty 154,AR-179
6915,BE,Artificial Intelligence & Machine Learning,LY,7,A,Monday,11:15,12:15,DBMS,Prof. Faculty 037,AR-126
6916,BE,Artificial Intelligence & Machine Learning,LY,7,A,Monday,12:15,01:15,Surveying,Prof. Faculty 224,AR-284
6917,BE,Artificial Intelligence & Machine Learning,LY,7,A,Monday,02:00,03:00,Computer Networks,Prof. Faculty 091,AR-122
6918,BE,Artificial Intelligence & Machine Learning,LY,7,A,Monday,03:00,04:00,Web Development,Prof. Faculty 060,AR-284
6919,BE,Artificial Intelligence & Machine Learning,LY,7,A,Tuesday,09:00,10:00,AI Fundamentals,Prof. Faculty 241,AR-176
6920,BE,Artificial Intelligence & Machine Learning,LY,7,A,Tuesday,10:00,11:00,Computer Networks,Prof. Faculty 122,AR-240
6921,BE,Artificial Intelligence & Machine Learning,LY,7,A,Tuesday,11:15,12:15,Software Engineering,Prof. Faculty 002,AR-261
6922,BE,Artificial Intelligence & Machine Learning,LY,7,A,Tuesday,12:15,01:15,AI Fundamentals,Prof. Faculty 048,AR-294
6923,BE,Artificial Intelligence & Machine Learning,LY,7,A,Tuesday,02:00,03:00,Data Structures,Prof. Faculty 003,AR-190
6924,BE,Artificial Intelligence & Machine Learning,LY,7,A,Tuesday,03:00,04:00,Mathematics,Prof. Faculty 249,AR-147
6925,BE,Artificial Intelligence & Machine Learning,LY,7,A,Wednesday,09:00,10:00,Cloud Computing,Prof. Faculty 066,AR-110
6926,BE,Artificial Intelligence & Machine Learning,LY,7,A,Wednesday,10:00,11:00,Machine Learning,Prof. Faculty 039,AR-209
6927,BE,Artificial Intelligence & Machine Learning,LY,7,A,Wednesday,11:15,12:15,DBMS,Prof. Faculty 025,AR-133
6928,BE,Artificial Intelligence & Machine Learning,LY,7,A,Wednesday,12:15,01:15,Machine Learning,Prof. Faculty 111,AR-206
6929,BE,Artificial Intelligence & Machine Learning,LY,7,A,Wednesday,02:00,03:00,Thermodynamics,Prof. Faculty 144,AR-249
6930,BE,Artificial Intelligence & Machine Learning,LY,7,A,Wednesday,03:00,04:00,Software Engineering,Prof. Faculty 211,AR-114
6931,BE,Artificial Intelligence & Machine Learning,LY,7,A,Thursday,09:00,10:00,Mathematics,Prof. Faculty 121,AR-244
6932,BE,Artificial Intelligence & Machine Learning,LY,7,A,Thursday,10:00,11:00,AI Fundamentals,Prof. Faculty 219,AR-251
6933,BE,Artificial Intelligence & Machine Learning,LY,7,A,Thursday,11:15,12:15,Electrical Machines,Prof. Faculty 193,AR-250
6934,BE,Artificial Intelligence & Machine Learning,LY,7,A,Thursday,12:15,01:15,Data Structures,Prof. Faculty 143,AR-262
6935,BE,Artificial Intelligence & Machine Learning,LY,7,A,Thursday,02:00,03:00,AI Fundamentals,Prof. Faculty 178,AR-301
6936,BE,Artificial Intelligence & Machine Learning,LY,7,A,Thursday,03:00,04:00,Project Lab,Prof. Faculty 058,AR-242
6937,BE,Artificial Intelligence & Machine Learning,LY,7,A,Friday,09:00,10:00,Machine Learning,Prof. Faculty 218,AR-132
6938,BE,Artificial Intelligence & Machine Learning,LY,7,A,Friday,10:00,11:00,Cyber Security,Prof. Faculty 004,AR-260
6939,BE,Artificial Intelligence & Machine Learning,LY,7,A,Friday,11:15,12:15,Electrical Machines,Prof. Faculty 019,AR-273
6940,BE,Artificial Intelligence & Machine Learning,LY,7,A,Friday,12:15,01:15,Python Programming,Prof. Faculty 090,AR-294
6941,BE,Artificial Intelligence & Machine Learning,LY,7,A,Friday,02:00,03:00,Electrical Machines,Prof. Faculty 084,AR-227
6942,BE,Artificial Intelligence & Machine Learning,LY,7,A,Friday,03:00,04:00,Computer Networks,Prof. Faculty 150,AR-134
6943,BE,Artificial Intelligence & Machine Learning,LY,7,A,Saturday,09:00,10:00,Electrical Machines,Prof. Faculty 083,AR-230
6944,BE,Artificial Intelligence & Machine Learning,LY,7,A,Saturday,10:00,11:00,Mathematics,Prof. Faculty 164,AR-183
6945,BE,Artificial Intelligence & Machine Learning,LY,7,A,Saturday,11:15,12:15,Web Development,Prof. Faculty 063,AR-242
6946,BE,Artificial Intelligence & Machine Learning,LY,7,A,Saturday,12:15,01:15,Surveying,Prof. Faculty 250,AR-144
6947,BE,Artificial Intelligence & Machine Learning,LY,7,A,Saturday,02:00,03:00,Cyber Security,Prof. Faculty 199,AR-310
6948,BE,Artificial Intelligence & Machine Learning,LY,7,A,Saturday,03:00,04:00,Machine Learning,Prof. Faculty 002,AR-190
